country,country_code,super_region,region,sex,age,pop,alcohol_use,drug_use,high_meat,low_exercise,smoking
Fiji,FJI,"Southeast Asia, East Asia, and Oceania",Oceania,male,70+ years,12787,83.49928539,6.947360816,36.08774568,752.7031004,694.7593763
Fiji,FJI,"Southeast Asia, East Asia, and Oceania",Oceania,female,5-14 years,81360,0.283187933,0.007855229,NA,NA,NA
Fiji,FJI,"Southeast Asia, East Asia, and Oceania",Oceania,female,15-49 years,224317,3.787050809,0.910629751,1.503736621,10.90359583,11.31036042
Fiji,FJI,"Southeast Asia, East Asia, and Oceania",Oceania,female,50-69 years,73510,4.945820183,1.321558648,17.35208352,155.1556983,71.83614653
Fiji,FJI,"Southeast Asia, East Asia, and Oceania",Oceania,male,Under 5,45100.26459,0.187176215,0.011245556,NA,NA,NA
Fiji,FJI,"Southeast Asia, East Asia, and Oceania",Oceania,male,50-69 years,72275,26.50437818,3.588596883,19.28283164,231.2082099,438.1241743
Fiji,FJI,"Southeast Asia, East Asia, and Oceania",Oceania,female,Under 5,42758.9921,0.226062571,0.017925458,NA,NA,NA
Fiji,FJI,"Southeast Asia, East Asia, and Oceania",Oceania,male,5-14 years,87004,0.500405213,0.007533758,NA,NA,NA
Fiji,FJI,"Southeast Asia, East Asia, and Oceania",Oceania,female,70+ years,16510,26.27784852,2.6083595,30.5866648,634.1390312,189.3377164
Guam,GUM,"Southeast Asia, East Asia, and Oceania",Oceania,female,5-14 years,14095,0.326991176,0.00426603,NA,NA,NA
Guam,GUM,"Southeast Asia, East Asia, and Oceania",Oceania,female,15-49 years,41406,5.952958236,0.841999008,0.271140448,6.58460267,22.53481216
Guam,GUM,"Southeast Asia, East Asia, and Oceania",Oceania,male,70+ years,3921,94.63592432,17.04049355,9.535450954,442.5148014,1699.083485
Guam,GUM,"Southeast Asia, East Asia, and Oceania",Oceania,female,70+ years,5098,35.32464907,4.841222835,6.410927017,467.6557612,681.0896564
Guam,GUM,"Southeast Asia, East Asia, and Oceania",Oceania,female,50-69 years,16204,10.7018117,1.689884448,3.084241325,82.26344362,215.8321207
Guam,GUM,"Southeast Asia, East Asia, and Oceania",Oceania,male,5-14 years,14922,0.507282584,0.006194915,NA,NA,NA
Guam,GUM,"Southeast Asia, East Asia, and Oceania",Oceania,male,15-49 years,43438,30.8805058,6.594226579,0.401815623,9.840904386,55.33832591
Guam,GUM,"Southeast Asia, East Asia, and Oceania",Oceania,male,50-69 years,16554,54.32254402,9.575778677,4.2870779,109.0641948,556.2983919
Guam,GUM,"Southeast Asia, East Asia, and Oceania",Oceania,male,Under 5,7283.39701,0.159730428,0.009347378,NA,NA,NA
Guam,GUM,"Southeast Asia, East Asia, and Oceania",Oceania,female,Under 5,6900.173749,0.290292587,0.016385768,NA,NA,NA
Kiribati,KIR,"Southeast Asia, East Asia, and Oceania",Oceania,female,70+ years,1566,82.20953168,6.635359023,4.679838457,445.0270906,1295.812707
Kiribati,KIR,"Southeast Asia, East Asia, and Oceania",Oceania,male,Under 5,7684.405182,0.192700054,0.003500609,NA,NA,NA
Kiribati,KIR,"Southeast Asia, East Asia, and Oceania",Oceania,female,Under 5,7236.044717,0.208662004,0.007059192,NA,NA,NA
Kiribati,KIR,"Southeast Asia, East Asia, and Oceania",Oceania,male,50-69 years,5970,93.08563313,14.26686795,4.779642404,246.5987811,1079.003513
Kiribati,KIR,"Southeast Asia, East Asia, and Oceania",Oceania,male,70+ years,919,175.0432886,24.58311501,7.189223106,659.1256708,2446.836419
Kiribati,KIR,"Southeast Asia, East Asia, and Oceania",Oceania,female,5-14 years,11954,0.173328795,0.001244898,NA,NA,NA
Kiribati,KIR,"Southeast Asia, East Asia, and Oceania",Oceania,female,15-49 years,29315,5.92774486,1.613976747,0.232536331,7.165448915,32.06830006
Kiribati,KIR,"Southeast Asia, East Asia, and Oceania",Oceania,female,50-69 years,6938,23.59643113,3.272722097,2.982552178,105.3510816,386.9265784
Kiribati,KIR,"Southeast Asia, East Asia, and Oceania",Oceania,male,5-14 years,12577,0.475099932,0.002352067,NA,NA,NA
Kiribati,KIR,"Southeast Asia, East Asia, and Oceania",Oceania,male,15-49 years,28427,41.08374997,10.37779439,0.443584622,22.49972604,125.5692798
Marshall Islands,MHL,"Southeast Asia, East Asia, and Oceania",Oceania,male,5-14 years,8590.250976,0.23866055,0.020446581,NA,NA,NA
Marshall Islands,MHL,"Southeast Asia, East Asia, and Oceania",Oceania,male,15-49 years,18907.98792,22.22124749,4.352704855,0.512318547,25.28177865,74.41582275
Marshall Islands,MHL,"Southeast Asia, East Asia, and Oceania",Oceania,female,Under 5,4586.310459,0.085980736,0.028817746,NA,NA,NA
Marshall Islands,MHL,"Southeast Asia, East Asia, and Oceania",Oceania,male,70+ years,661.9979935,84.25629349,11.88127208,9.175305604,676.7346989,942.4162097
Marshall Islands,MHL,"Southeast Asia, East Asia, and Oceania",Oceania,male,50-69 years,3824.633239,41.16305499,8.185629122,5.659292583,247.9996067,479.1690502
Marshall Islands,MHL,"Southeast Asia, East Asia, and Oceania",Oceania,female,50-69 years,3996.053467,7.38691233,2.427107938,4.169477688,132.4242912,108.5502096
Marshall Islands,MHL,"Southeast Asia, East Asia, and Oceania",Oceania,female,5-14 years,8002.594971,0.115948103,0.021336788,NA,NA,NA
Marshall Islands,MHL,"Southeast Asia, East Asia, and Oceania",Oceania,female,15-49 years,18043.09277,3.801678031,1.047424848,0.375833474,9.730657621,13.75385764
Marshall Islands,MHL,"Southeast Asia, East Asia, and Oceania",Oceania,male,Under 5,4800.434155,0.059079383,0.025243241,NA,NA,NA
Marshall Islands,MHL,"Southeast Asia, East Asia, and Oceania",Oceania,female,70+ years,894.8395081,34.5153705,4.570761303,7.139406807,583.266234,365.9564769
Northern Mariana Islands,MNP,"Southeast Asia, East Asia, and Oceania",Oceania,male,Under 5,4135.791053,0.039557318,0.003930942,NA,NA,NA
Northern Mariana Islands,MNP,"Southeast Asia, East Asia, and Oceania",Oceania,male,5-14 years,8109.938965,0.173591263,0.00178876,NA,NA,NA
Northern Mariana Islands,MNP,"Southeast Asia, East Asia, and Oceania",Oceania,male,15-49 years,39715.49561,20.60921106,3.081269824,0.342921226,6.029442375,39.78684545
Northern Mariana Islands,MNP,"Southeast Asia, East Asia, and Oceania",Oceania,female,Under 5,3888.21867,0.075550992,0.008637544,NA,NA,NA
Northern Mariana Islands,MNP,"Southeast Asia, East Asia, and Oceania",Oceania,male,70+ years,356.3755226,100.3882731,11.4144932,9.107500955,290.1297063,1676.492766
Northern Mariana Islands,MNP,"Southeast Asia, East Asia, and Oceania",Oceania,female,50-69 years,3301.655457,10.39264171,1.339794289,2.172843597,33.74982334,139.7016575
Northern Mariana Islands,MNP,"Southeast Asia, East Asia, and Oceania",Oceania,female,70+ years,471.2219696,49.61998784,3.75538948,5.77542487,267.7438315,802.9091172
Northern Mariana Islands,MNP,"Southeast Asia, East Asia, and Oceania",Oceania,male,50-69 years,5409.597137,41.20434169,5.666438665,3.174957601,54.85388683,340.7085547
Northern Mariana Islands,MNP,"Southeast Asia, East Asia, and Oceania",Oceania,female,5-14 years,7948.739746,0.105991285,0.001539461,NA,NA,NA
Northern Mariana Islands,MNP,"Southeast Asia, East Asia, and Oceania",Oceania,female,15-49 years,42527.56543,3.25895453,0.479561004,0.150327048,2.3537179,11.40227687
Papua New Guinea,PNG,"Southeast Asia, East Asia, and Oceania",Oceania,male,50-69 years,352934,71.33962936,10.0831232,2.128155575,131.4211637,902.1696635
Papua New Guinea,PNG,"Southeast Asia, East Asia, and Oceania",Oceania,male,70+ years,50346,125.684368,10.09890329,3.386174285,352.3321124,2282.263152
Papua New Guinea,PNG,"Southeast Asia, East Asia, and Oceania",Oceania,female,5-14 years,883588,0.182787028,0.01318849,NA,NA,NA
Papua New Guinea,PNG,"Southeast Asia, East Asia, and Oceania",Oceania,female,15-49 years,1916902,10.09111657,1.114706811,0.299899284,10.48341655,58.3290006
Papua New Guinea,PNG,"Southeast Asia, East Asia, and Oceania",Oceania,female,50-69 years,377952,25.71504447,2.791403676,3.268379078,124.0954036,580.9776951
Papua New Guinea,PNG,"Southeast Asia, East Asia, and Oceania",Oceania,male,5-14 years,950664,0.401930265,0.011386666,NA,NA,NA
Papua New Guinea,PNG,"Southeast Asia, East Asia, and Oceania",Oceania,male,15-49 years,2016071,36.59048816,4.550522135,0.189181924,14.40887572,100.4340593
Papua New Guinea,PNG,"Southeast Asia, East Asia, and Oceania",Oceania,female,Under 5,486822.5373,0.045235555,0.047127014,NA,NA,NA
Papua New Guinea,PNG,"Southeast Asia, East Asia, and Oceania",Oceania,male,Under 5,522868.231,0.057488728,0.039659517,NA,NA,NA
Papua New Guinea,PNG,"Southeast Asia, East Asia, and Oceania",Oceania,female,70+ years,75133,73.62432079,3.788364484,4.462721699,445.8911717,1327.714603
Samoa,WSM,"Southeast Asia, East Asia, and Oceania",Oceania,male,Under 5,12925.06911,0.047688712,0.021178163,NA,NA,NA
Samoa,WSM,"Southeast Asia, East Asia, and Oceania",Oceania,female,70+ years,4020,40.72515294,3.995536827,5.481188782,503.0722823,332.3325654
Samoa,WSM,"Southeast Asia, East Asia, and Oceania",Oceania,male,50-69 years,11890,34.81949971,4.809177699,3.356730303,102.760829,354.8527835
Samoa,WSM,"Southeast Asia, East Asia, and Oceania",Oceania,male,70+ years,2706,84.58683733,9.390189371,6.920344458,457.2611302,953.5658173
Samoa,WSM,"Southeast Asia, East Asia, and Oceania",Oceania,female,5-14 years,23131,0.092127465,0.015691352,NA,NA,NA
Samoa,WSM,"Southeast Asia, East Asia, and Oceania",Oceania,female,15-49 years,43112,3.439266948,0.842730333,0.268005124,5.881341349,14.37605097
Samoa,WSM,"Southeast Asia, East Asia, and Oceania",Oceania,female,50-69 years,11687,8.03705625,1.571286884,3.050201849,85.23326833,117.3101715
Samoa,WSM,"Southeast Asia, East Asia, and Oceania",Oceania,male,5-14 years,24749,0.170223848,0.01364062,NA,NA,NA
Samoa,WSM,"Southeast Asia, East Asia, and Oceania",Oceania,male,15-49 years,47757,15.85803548,2.625144953,0.241984844,7.195367652,34.33913516
Samoa,WSM,"Southeast Asia, East Asia, and Oceania",Oceania,female,Under 5,11978.68797,0.061504784,0.028043362,NA,NA,NA
Solomon Islands,SLB,"Southeast Asia, East Asia, and Oceania",Oceania,male,Under 5,43375.6171,0.040832637,0.021885775,NA,NA,NA
Solomon Islands,SLB,"Southeast Asia, East Asia, and Oceania",Oceania,male,50-69 years,25839,37.52477933,10.35544774,1.382258051,201.0151511,739.0567102
Solomon Islands,SLB,"Southeast Asia, East Asia, and Oceania",Oceania,male,70+ years,5884,78.92551948,11.72754419,1.955651351,553.1674717,1658.200286
Solomon Islands,SLB,"Southeast Asia, East Asia, and Oceania",Oceania,female,5-14 years,72030,0.081118253,0.017504334,NA,NA,NA
Solomon Islands,SLB,"Southeast Asia, East Asia, and Oceania",Oceania,female,15-49 years,144495,5.325218808,1.330082614,0.132365858,10.84285541,36.64464457
Solomon Islands,SLB,"Southeast Asia, East Asia, and Oceania",Oceania,female,50-69 years,25320,14.52490978,3.327395461,1.472556414,141.4032886,314.0087938
Solomon Islands,SLB,"Southeast Asia, East Asia, and Oceania",Oceania,female,70+ years,5827,57.31862038,5.04034615,2.194033368,565.2185064,833.127182
Solomon Islands,SLB,"Southeast Asia, East Asia, and Oceania",Oceania,male,5-14 years,76689,0.149090033,0.015033245,NA,NA,NA
Solomon Islands,SLB,"Southeast Asia, East Asia, and Oceania",Oceania,male,15-49 years,145771,17.35221013,4.528377394,0.117682555,18.60637276,85.81095608
Solomon Islands,SLB,"Southeast Asia, East Asia, and Oceania",Oceania,female,Under 5,40688.40874,0.052117235,0.026842639,NA,NA,NA
Tonga,TON,"Southeast Asia, East Asia, and Oceania",Oceania,male,50-69 years,5646,42.91228252,9.936636343,3.93382943,119.8217622,595.4516586
Tonga,TON,"Southeast Asia, East Asia, and Oceania",Oceania,male,70+ years,1720,101.9508694,17.27638155,6.620307249,481.8984773,2279.558033
Tonga,TON,"Southeast Asia, East Asia, and Oceania",Oceania,female,5-14 years,12535,0.068384651,0.003391381,NA,NA,NA
Tonga,TON,"Southeast Asia, East Asia, and Oceania",Oceania,female,15-49 years,25144,2.170901826,0.68735917,0.215385944,4.711608199,9.953295375
Tonga,TON,"Southeast Asia, East Asia, and Oceania",Oceania,female,50-69 years,6385,7.364548946,2.237878653,3.668556383,79.91798339,107.7820547
Tonga,TON,"Southeast Asia, East Asia, and Oceania",Oceania,female,70+ years,2574,41.02967214,6.358404062,6.52171002,477.8002854,824.881997
Tonga,TON,"Southeast Asia, East Asia, and Oceania",Oceania,male,Under 5,6795.584876,0.058792733,0.011295617,NA,NA,NA
Tonga,TON,"Southeast Asia, East Asia, and Oceania",Oceania,male,5-14 years,13587,0.163149377,0.003070016,NA,NA,NA
Tonga,TON,"Southeast Asia, East Asia, and Oceania",Oceania,male,15-49 years,25669,12.53692608,3.183389708,0.265978088,8.928116586,50.58702664
Tonga,TON,"Southeast Asia, East Asia, and Oceania",Oceania,female,Under 5,6490.021088,0.069413773,0.016580384,NA,NA,NA
Vanuatu,VUT,"Southeast Asia, East Asia, and Oceania",Oceania,male,50-69 years,13866,35.59216566,8.975547098,7.863389328,116.8502378,566.6308105
Vanuatu,VUT,"Southeast Asia, East Asia, and Oceania",Oceania,male,70+ years,3354,76.85290184,11.35532657,13.54933629,364.4417506,1749.781705
Vanuatu,VUT,"Southeast Asia, East Asia, and Oceania",Oceania,female,5-14 years,29517,0.092515512,0.014924393,NA,NA,NA
Vanuatu,VUT,"Southeast Asia, East Asia, and Oceania",Oceania,female,15-49 years,66488,4.819736205,1.227403754,0.765602545,7.001376798,14.19987093
Vanuatu,VUT,"Southeast Asia, East Asia, and Oceania",Oceania,female,50-69 years,14219,18.46312225,2.733358451,9.035495896,93.75507943,118.5288769
Vanuatu,VUT,"Southeast Asia, East Asia, and Oceania",Oceania,male,5-14 years,32395,0.156615135,0.012504324,NA,NA,NA
Vanuatu,VUT,"Southeast Asia, East Asia, and Oceania",Oceania,male,15-49 years,66459,16.52070641,4.698403791,0.65113727,10.12157809,74.67929972
Vanuatu,VUT,"Southeast Asia, East Asia, and Oceania",Oceania,female,Under 5,15873.44645,0.086724782,0.022466324,NA,NA,NA
Vanuatu,VUT,"Southeast Asia, East Asia, and Oceania",Oceania,male,Under 5,16907.34394,0.054375266,0.016933899,NA,NA,NA
Vanuatu,VUT,"Southeast Asia, East Asia, and Oceania",Oceania,female,70+ years,3586,70.49510023,4.310670192,16.22484415,372.3999485,541.9455469
Armenia,ARM,"Central Europe, Eastern Europe, and Central Asia",Central Asia,female,50-69 years,400417,4.466096289,3.469195508,1.648261969,33.53710345,47.44152539
Armenia,ARM,"Central Europe, Eastern Europe, and Central Asia",Central Asia,female,70+ years,145729,1.29873406,8.453199553,3.027060302,350.8539172,171.38283
Armenia,ARM,"Central Europe, Eastern Europe, and Central Asia",Central Asia,male,50-69 years,316439,61.28241657,24.98150279,1.879497722,65.40563772,670.3336723
Armenia,ARM,"Central Europe, Eastern Europe, and Central Asia",Central Asia,female,5-14 years,166794,0.179917754,0.000305595,NA,NA,NA
Armenia,ARM,"Central Europe, Eastern Europe, and Central Asia",Central Asia,female,15-49 years,804581,2.674739517,0.955333508,0.098618648,1.864590922,4.048569099
Armenia,ARM,"Central Europe, Eastern Europe, and Central Asia",Central Asia,male,5-14 years,180735,0.438924781,0.000373165,NA,NA,NA
Armenia,ARM,"Central Europe, Eastern Europe, and Central Asia",Central Asia,male,15-49 years,710632,25.89053474,6.539334572,0.172195462,4.926226393,48.69638651
Armenia,ARM,"Central Europe, Eastern Europe, and Central Asia",Central Asia,female,Under 5,92669.84473,0.025562343,0.006477662,NA,NA,NA
Armenia,ARM,"Central Europe, Eastern Europe, and Central Asia",Central Asia,male,70+ years,85141,35.58200842,45.53023609,3.917549475,470.0690974,2170.068957
Armenia,ARM,"Central Europe, Eastern Europe, and Central Asia",Central Asia,male,Under 5,105032.118,0.035559538,0.003903961,NA,NA,NA
Azerbaijan,AZE,"Central Europe, Eastern Europe, and Central Asia",Central Asia,male,50-69 years,877971,90.62041645,33.42568234,0.612291979,60.55639242,524.9379203
Azerbaijan,AZE,"Central Europe, Eastern Europe, and Central Asia",Central Asia,female,5-14 years,567503,0.371915121,0.010847361,NA,NA,NA
Azerbaijan,AZE,"Central Europe, Eastern Europe, and Central Asia",Central Asia,male,Under 5,512333.7815,0.047413616,0.019539901,NA,NA,NA
Azerbaijan,AZE,"Central Europe, Eastern Europe, and Central Asia",Central Asia,male,5-14 years,640002,0.846538205,0.010908105,NA,NA,NA
Azerbaijan,AZE,"Central Europe, Eastern Europe, and Central Asia",Central Asia,male,15-49 years,2663161,30.78489972,8.798960334,0.07202114,5.201840395,52.89245164
Azerbaijan,AZE,"Central Europe, Eastern Europe, and Central Asia",Central Asia,female,Under 5,446420.0644,0.034154505,0.022424639,NA,NA,NA
Azerbaijan,AZE,"Central Europe, Eastern Europe, and Central Asia",Central Asia,female,15-49 years,2685699,5.393045649,2.164122452,0.047069278,2.182107528,3.756816295
Azerbaijan,AZE,"Central Europe, Eastern Europe, and Central Asia",Central Asia,male,70+ years,169109,139.5831001,67.61556724,0.946492764,414.6143328,1250.746381
Azerbaijan,AZE,"Central Europe, Eastern Europe, and Central Asia",Central Asia,female,50-69 years,972602,27.02614875,7.915976312,0.49754276,28.98185339,32.25382534
Azerbaijan,AZE,"Central Europe, Eastern Europe, and Central Asia",Central Asia,female,70+ years,247498,102.7351827,15.80779644,0.693974198,280.4130549,51.73716345
Georgia,GEO,"Central Europe, Eastern Europe, and Central Asia",Central Asia,male,70+ years,149128,185.3110618,48.34698921,2.198030597,485.2643702,1676.074974
Georgia,GEO,"Central Europe, Eastern Europe, and Central Asia",Central Asia,female,70+ years,264444,1.093032733,7.381258911,1.100793816,261.5445992,92.38103521
Georgia,GEO,"Central Europe, Eastern Europe, and Central Asia",Central Asia,female,50-69 years,501634,9.125167708,4.082315354,0.648128207,25.95440019,46.08336603
Georgia,GEO,"Central Europe, Eastern Europe, and Central Asia",Central Asia,male,50-69 years,409084,156.331656,39.93873834,1.306291415,78.80682242,735.3829686
Georgia,GEO,"Central Europe, Eastern Europe, and Central Asia",Central Asia,female,5-14 years,195774,0.360186505,0.001171011,NA,NA,NA
Georgia,GEO,"Central Europe, Eastern Europe, and Central Asia",Central Asia,female,15-49 years,997096,3.195746831,1.369992424,0.04902422,1.662296199,5.022600453
Georgia,GEO,"Central Europe, Eastern Europe, and Central Asia",Central Asia,male,Under 5,146338.4596,0.086654597,0.005938813,NA,NA,NA
Georgia,GEO,"Central Europe, Eastern Europe, and Central Asia",Central Asia,male,5-14 years,222524,0.818713761,0.00130807,NA,NA,NA
Georgia,GEO,"Central Europe, Eastern Europe, and Central Asia",Central Asia,male,15-49 years,985360,56.37206486,11.31129684,0.111272959,6.045472765,72.81672442
Georgia,GEO,"Central Europe, Eastern Europe, and Central Asia",Central Asia,female,Under 5,132899.6391,0.042115855,0.00967292,NA,NA,NA
Kazakhstan,KAZ,"Central Europe, Eastern Europe, and Central Asia",Central Asia,male,Under 5,955738.5984,0.191817662,0.208392726,NA,NA,NA
Kazakhstan,KAZ,"Central Europe, Eastern Europe, and Central Asia",Central Asia,male,5-14 years,1417292,1.515160238,0.020544226,NA,NA,NA
Kazakhstan,KAZ,"Central Europe, Eastern Europe, and Central Asia",Central Asia,male,15-49 years,4470121,87.69508568,25.34618252,0.272127431,6.995529839,78.4166914
Kazakhstan,KAZ,"Central Europe, Eastern Europe, and Central Asia",Central Asia,female,Under 5,904434.3082,0.218872015,0.181744395,NA,NA,NA
Kazakhstan,KAZ,"Central Europe, Eastern Europe, and Central Asia",Central Asia,male,50-69 years,1352891,212.2181002,55.34862285,2.924119326,86.24457987,868.8041009
Kazakhstan,KAZ,"Central Europe, Eastern Europe, and Central Asia",Central Asia,female,5-14 years,1343262,0.968754375,0.0199441,NA,NA,NA
